Datetime,Rolling_8hr_O3_NW,Rolling_8hr_O3_NE,Rolling_8hr_O3_SW,Rolling_8hr_O3_SE
2021-08-09 00:00:00-06:00,55.751987,56.01481,55.92312,55.99813
2021-08-10 00:00:00-06:00,53.582176,53.49012,53.576958,53.41645
2021-08-11 00:00:00-06:00,37.21329,37.707924,37.65519,37.862965
2021-08-12 00:00:00-06:00,38.25153,35.517303,36.88735,36.252625
2021-08-13 00:00:00-06:00,42.430664,42.869446,42.645836,43.132996
2021-08-14 00:00:00-06:00,44.392357,44.43985,44.130527,44.338257
2021-08-15 00:00:00-06:00,51.68585,51.102367,51.555916,51.23245
2021-08-16 00:00:00-06:00,50.78224,50.73796,50.72368,50.217052
2021-08-17 00:00:00-06:00,47.359802,47.041393,47.032413,46.71182
2021-08-18 00:00:00-06:00,53.693035,54.57299,53.387577,53.278454
2021-08-19 00:00:00-06:00,,,,
2021-08-20 00:00:00-06:00,,,,
2021-08-21 00:00:00-06:00,,,,
2021-08-22 00:00:00-06:00,,,,
2021-08-23 00:00:00-06:00,41.974197,41.230797,41.6174,41.172573
2021-08-24 00:00:00-06:00,48.452156,45.703594,49.668934,48.10229
2021-08-25 00:00:00-06:00,58.500954,58.261826,58.373814,57.82919
2021-08-26 00:00:00-06:00,76.173904,76.657394,76.48455,76.941864
2021-08-27 00:00:00-06:00,49.312366,49.98521,49.705036,49.927994
2021-08-28 00:00:00-06:00,41.200756,41.51961,41.14239,41.756714
2021-08-29 00:00:00-06:00,50.049202,50.34546,50.087746,50.31445
2021-08-30 00:00:00-06:00,67.910126,68.04909,68.029976,69.56741
2021-08-31 00:00:00-06:00,57.853127,57.458878,57.668285,57.46861
2021-09-01 00:00:00-06:00,60.27039,59.164978,59.53788,58.908886
2021-09-02 00:00:00-06:00,58.27652,58.44419,58.51396,58.750057
2021-09-03 00:00:00-06:00,48.125397,47.540062,47.190514,47.858585
2021-09-04 00:00:00-06:00,55.288895,55.06245,55.158592,55.361687
2021-09-05 00:00:00-06:00,67.4298,67.53519,67.61598,67.871864
2021-09-06 00:00:00-06:00,64.69096,63.81369,64.578354,63.820568
2021-09-07 00:00:00-06:00,58.445236,58.511227,59.48214,59.951057
2021-09-08 00:00:00-06:00,60.129295,59.56654,60.32983,60.273853
2021-09-09 00:00:00-06:00,65.68533,65.66604,66.03914,65.70156
2021-09-10 00:00:00-06:00,64.7726,64.34146,65.03987,64.990326
2021-09-11 00:00:00-06:00,60.8937,61.06018,61.04767,61.137077
2021-09-12 00:00:00-06:00,58.37595,58.54176,58.4322,58.506126
2021-09-13 00:00:00-06:00,46.447662,46.409924,46.794346,46.741287
2021-09-14 00:00:00-06:00,44.147026,43.9086,44.156357,44.344532
2021-09-15 00:00:00-06:00,48.160156,47.668003,48.074768,47.12789
